+---------+--------------------------+---------------------+
| section | audit_name               | audited_at          |
+---------+--------------------------+---------------------+
| audit   | 05_zone_access_waypoints | 2026-05-24 15:33:11 |
+---------+--------------------------+---------------------+
+------+--------------+---------+---------------+------------------------------+---------------+---------------+-----------+-----------+-----------+------------------------+----------+--------+--------+--------------+--------------+-------------+---------+-----------+
| id   | zoneidnumber | version | short_name    | long_name                    | min_expansion | max_expansion | expansion | min_level | max_level | bypass_expansion_check | safe_x   | safe_y | safe_z | safe_heading | graveyard_id | flag_needed | canbind | cancombat |
+------+--------------+---------+---------------+------------------------------+---------------+---------------+-----------+-----------+-----------+------------------------+----------+--------+--------+--------------+--------------+-------------+---------+-----------+
|  302 |            1 |       0 | qeynos        | South Qeynos                 |            -1 |            -1 |         0 |         0 |       255 |                      0 |        0 |     10 |      5 |            0 |            0 |             |       2 |         1 |
|  303 |            2 |       0 | qeynos2       | North Qeynos                 |            -1 |            -1 |         0 |         0 |       255 |                      0 |      -74 |    428 |      3 |            0 |            0 |             |       2 |         1 |
|  306 |            3 |       0 | qrg           | The Surefall Glade           |            -1 |            -1 |         0 |         0 |       255 |                      0 |        0 |      0 |      2 |            0 |            0 |             |       2 |         1 |
|  304 |            4 |       0 | qeytoqrg      | The Qeynos Hills             |            -1 |            -1 |         0 |         0 |       255 |                      0 |       83 |    508 |      0 |            0 |            0 |             |       1 |         1 |
|  132 |            8 |       0 | freportn      | North Freeport               |            -1 |            -1 |         0 |         0 |       255 |                      0 |      211 |   -296 |      4 |            0 |            0 |             |       2 |         1 |
|  133 |            9 |       0 | freportw      | West Freeport                |            -1 |            -1 |         0 |         0 |       255 |                      0 |      181 |    335 |    -24 |            0 |            0 |             |       2 |         1 |
|  131 |           10 |       0 | freporte      | East Freeport                |            -1 |            -1 |         0 |         0 |       255 |                      0 |     -648 |  -1097 |  -52.2 |            0 |            0 |             |       2 |         1 |
|   23 |           17 |       0 | blackburrow   | Blackburrow                  |            -1 |            -1 |         0 |         0 |       255 |                      0 |       39 |   -159 |      3 |            0 |            0 |             |       1 |         1 |
|   51 |           21 |       0 | commons       | West Commonlands             |            -1 |            -1 |         0 |         0 |       255 |                      0 | -1334.24 | 209.57 | -51.47 |            0 |            0 |             |       1 |         1 |
|  109 |           23 |       0 | erudnint      | The Erudin Palace            |            -1 |            -1 |         0 |         0 |       255 |                      0 |      808 |    712 |     21 |            0 |            0 |             |       2 |         1 |
|  108 |           24 |       0 | erudnext      | Erudin                       |            -1 |            -1 |         0 |         0 |       255 |                      0 |     -338 |     75 |     20 |            0 |            0 |             |       2 |         1 |
|  246 |           25 |       0 | nektulos      | The Nektulos Forest          |            -1 |             9 |         0 |         0 |       255 |                      0 |     -259 |  -1201 |     -5 |            0 |            0 |             |       0 |         1 |
|  439 |           25 |       1 | nektulos      | The Nektulos Forest          |            10 |            99 |        10 |         0 |       255 |                      0 |      235 |   -911 |     24 |            0 |            0 |             |       0 |         1 |
| 6039 |           27 |       0 | lavastorm     | Lavastorm Mountains          |             0 |             8 |         0 |         0 |       255 |                      0 |      154 |  -1833 |    -15 |            0 |            0 |             |       1 |         1 |
|  202 |           27 |       1 | lavastorm     | The Lavastorm Mountains      |             9 |            99 |         0 |         0 |       255 |                      0 |      -25 |    182 |    -74 |            0 |            0 |             |       1 |         1 |
|  160 |           29 |       0 | halas         | Halas                        |            -1 |            -1 |         0 |         0 |       255 |                      0 |        0 |      0 |      3 |            0 |            0 |             |       2 |         1 |
|  112 |           30 |       0 | everfrost     | Everfrost Peaks              |            -1 |            -1 |         0 |         0 |       255 |                      0 |      629 |   3139 |    -60 |            0 |            0 |             |       2 |         1 |
|  410 |           38 |       0 | tox           | Toxxulia Forest              |            -1 |            -1 |         0 |         0 |       255 |                      0 |      203 |   2295 |    -45 |            0 |            0 |             |       1 |         1 |
|  248 |           40 |       0 | neriaka       | Neriak - Foreign Quarter     |            -1 |            -1 |         0 |         0 |       255 |                      0 |      157 |     -3 |     31 |          256 |            0 |             |       2 |         1 |
|  249 |           41 |       0 | neriakb       | Neriak - Commons             |            -1 |            -1 |         0 |         0 |       255 |                      0 |     -500 |      3 |    -10 |            0 |            0 |             |       2 |         1 |
|  250 |           42 |       0 | neriakc       | Neriak - 3rd Gate            |            -1 |            -1 |         0 |         0 |       255 |                      0 |     -969 |    892 |    -52 |            0 |            0 |             |       2 |         1 |
|  182 |           46 |       0 | innothule     | Innothule Swamp              |            -1 |            -1 |         0 |         0 |       255 |                      0 |     -588 |  -2192 |    -25 |            0 |            0 |             |       1 |         1 |
|  114 |           47 |       0 | feerrott      | The Feerrott                 |            -1 |            -1 |         0 |         0 |       255 |                      0 |      905 |   1051 |     25 |            0 |            0 |             |       1 |         1 |
|  263 |           49 |       0 | oggok         | Oggok                        |            -1 |            -1 |         0 |         0 |       255 |                      0 |      -99 |   -345 |      4 |            0 |            0 |             |       2 |         1 |
|  312 |           50 |       0 | rathemtn      | The Rathe Mountains          |            -1 |            -1 |         0 |         0 |       255 |                      0 |     1831 |   3825 |     28 |            0 |            0 |             |       2 |         1 |
|  142 |           52 |       0 | grobb         | Grobb                        |            -1 |            -1 |         0 |         0 |       255 |                      0 |        0 |   -100 |      3 |            0 |            0 |             |       2 |         1 |
|  138 |           54 |       0 | gfaydark      | The Greater Faydark          |            -1 |            -1 |         0 |         0 |       255 |                      0 |       10 |    -20 |      0 |            0 |            0 |             |       2 |         1 |
|    4 |           55 |       0 | akanon        | Ak'Anon                      |            -1 |            -1 |         0 |         0 |       255 |                      0 |      -35 |     47 |      4 |            0 |            0 |             |       2 |         1 |
|  365 |           56 |       0 | steamfont     | Steamfont Mountains          |            -1 |            -1 |         0 |         0 |       255 |                      0 |  -272.86 | 159.86 |  -21.4 |            0 |            0 |             |       1 |         1 |
|  188 |           60 |       0 | kaladima      | South Kaladim                |            -1 |            -1 |         0 |         0 |       255 |                      0 |       -2 |    -18 |      3 |            0 |            0 |             |       2 |         1 |
|  115 |           61 |       0 | felwithea     | Northern Felwithe            |            -1 |            -1 |         0 |         0 |       255 |                      0 |       94 |    -25 |      3 |            0 |            0 |             |       2 |         1 |
|  116 |           62 |       0 | felwitheb     | Southern Felwithe            |            -1 |            -1 |         0 |         0 |       255 |                      0 |     -790 |    320 |    -10 |            0 |            0 |             |       2 |         1 |
|  189 |           67 |       0 | kaladimb      | North Kaladim                |            -1 |            -1 |         0 |         0 |       255 |                      0 |     -267 |    414 |   3.75 |            0 |            0 |             |       2 |         1 |
|   31 |           68 |       0 | butcher       | Butcherblock Mountains       |            -1 |            -1 |         0 |         0 |       255 |                      0 |     -700 |   2550 |      3 |            0 |            0 |             |       2 |         1 |
|    3 |           71 |       0 | airplane      | The Plane of Sky             |            -1 |            -1 |         0 |        46 |       255 |                      0 |      614 |   1415 |   -650 |            0 |            0 |             |       0 |         1 |
|  113 |           72 |       0 | fearplane     | The Plane of Fear            |            -1 |            -1 |         0 |        46 |       255 |                      0 |     1282 |  -1139 |      5 |            0 |            0 |             |       1 |         1 |
|  276 |           75 |       0 | paineel       | Paineel                      |            -1 |            -1 |         0 |         0 |       255 |                      0 |      200 |    800 |      3 |            0 |            0 |             |       2 |         1 |
|  162 |           76 |       0 | hateplane     | Plane of Hate                |            -1 |            -1 |         0 |        46 |       255 |                      0 |  -353.08 | -374.8 |   3.75 |            0 |            0 |             |       1 |         1 |
|  347 |          114 |       0 | skyshrine     | Skyshrine                    |            -1 |            -1 |         2 |         0 |       255 |                      0 |     -730 |   -210 |      0 |            0 |            0 |             |       2 |         1 |
|  223 |          126 |       0 | mischiefplane | The Plane of Mischief        |            -1 |            -1 |         2 |        46 |       255 |                      0 |     -395 |  -1410 |    115 |            0 |            0 |             |       1 |         1 |
|  143 |          127 |       0 | growthplane   | The Plane of Growth          |            -1 |            -1 |         2 |        46 |       255 |                      0 |     3016 |  -2522 |    -19 |            0 |            0 |             |       1 |         1 |
|  336 |          155 |       0 | sharvahl      | The City of Shar Vahl        |            -1 |            -1 |         3 |         0 |       255 |                      0 |       85 |  -1135 |   -188 |            0 |            0 |             |       2 |         1 |
|  332 |          165 |       0 | shadeweaver   | Shadeweaver's Thicket        |            -1 |            -1 |         3 |         0 |       255 |                      0 |    -3570 |  -2122 |    -93 |          128 |            0 |             |       1 |         1 |
|  286 |          201 |       0 | pojustice     | The Plane of Justice         |            -1 |            -1 |         4 |         0 |       255 |                      0 |       58 |    -61 |      5 |            0 |            1 |             |       0 |         1 |
|  288 |          204 |       0 | ponightmare   | The Plane of Nightmares      |            -1 |            -1 |         4 |         0 |       255 |                      0 |     1668 |    282 |    212 |            0 |            3 |             |       0 |         1 |
|  281 |          205 |       0 | podisease     | The Plane of Disease         |            -1 |            -1 |         4 |         0 |       255 |                      0 |    -1750 |  -1245 |    -56 |            0 |            4 |             |       0 |         1 |
|  285 |          206 |       0 | poinnovation  | The Plane of Innovation      |            -1 |            -1 |         4 |         0 |       255 |                      0 |      263 |    516 |    -53 |            0 |            2 |             |       0 |         1 |
|  293 |          207 |       0 | potorment     | Torment, the Plane of Pain   |            -1 |            -1 |         4 |         0 |       255 |                      0 |     -341 |   1706 |   -491 |            0 |            8 | 1           |       0 |         1 |
|   27 |          209 |       0 | bothunder     | Bastion of Thunder           |            -1 |            -1 |         4 |         0 |       255 |                      0 |      178 |    207 |  -1620 |            0 |           10 | 1           |       1 |         1 |
|  289 |          210 |       0 | postorms      | The Plane of Storms          |            -1 |            -1 |         4 |         0 |       255 |                      0 |    -1795 |  -2059 |   -471 |            0 |            6 | 1           |       0 |         1 |
|  290 |          214 |       0 | potactics     | Drunder, the Fortress of Zek |            -1 |            -1 |         4 |         0 |       255 |                      0 |     -210 |     10 |    -35 |            0 |            9 | 1           |       0 |         1 |
|  280 |          215 |       0 | poair         | The Plane of Air             |            -1 |            -1 |         4 |         0 |       255 |                      0 |      532 |    884 |    -90 |            0 |           16 | 1           |       0 |         1 |
|  297 |          216 |       0 | powater       | The Plane of Water           |            -1 |            -1 |         4 |         0 |       255 |                      0 |     -165 |  -1250 |      4 |            0 |           14 | 1           |       0 |         1 |
|  284 |          217 |       0 | pofire        | The Plane of Fire            |            -1 |            -1 |         4 |         0 |       255 |                      0 |    -1387 |   1210 |   -182 |            0 |           13 | 1           |       0 |         1 |
|  282 |          218 |       0 | poeartha      | The Plane of Earth           |            -1 |            -1 |         4 |         0 |       255 |                      0 |    -1150 |    200 |     71 |            0 |           18 | 1           |       0 |         1 |
|  283 |          222 |       0 | poearthb      | The Plane of Earth           |            -1 |            -1 |         4 |         0 |       255 |                      0 |     -762 |    328 |    -56 |            0 |           18 | 1           |       0 |         1 |
|  247 |          368 |       0 | nektulosa     | Shadowed Grove               |            -1 |            -1 |        10 |         0 |       255 |                      1 |      -11 |    134 |    -13 |            0 |            0 |             |       0 |         1 |
|   55 |          394 |       0 | crescent      | Crescent Reach               |            -1 |            -1 |        12 |         0 |       255 |                      0 |       -8 |     11 |      2 |            0 |            0 |             |       2 |         1 |
+------+--------------+---------+---------------+------------------------------+---------------+---------------+-----------+-----------+-----------+------------------------+----------+--------+--------+--------------+--------------+-------------+---------+-----------+
+------+---------------+---------+--------+---------+----------+---------+---------+----------------+-----------------+----------+----------+----------+----------------+---------------+---------------+---------------+------------------------+------------+--------+-------+
| id   | zone          | version | number | x       | y        | z       | heading | target_zone_id | target_instance | target_x | target_y | target_z | target_heading | min_expansion | max_expansion | content_flags | content_flags_disabled | is_virtual | height | width |
+------+---------------+---------+--------+---------+----------+---------+---------+----------------+-----------------+----------+----------+----------+----------------+---------------+---------------+---------------+------------------------+------------+--------+-------+
| 1163 | airplane      |       0 |      1 |       0 |        0 |       0 |       0 |             10 |               0 |    -1570 |      -25 |       20 |            462 |            -1 |            -1 | NULL          | NULL                   |          0 |      0 |     0 |
| 1164 | airplane      |       0 |      3 |       0 |        0 |       0 |       0 |             10 |               0 |    -1570 |      -25 |       20 |            462 |            -1 |            -1 | NULL          | NULL                   |          0 |      0 |     0 |
| 1165 | airplane      |       0 |      4 |       0 |        0 |       0 |       0 |             10 |               0 |    -1570 |      -25 |       20 |            462 |            -1 |            -1 | NULL          | NULL                   |          0 |      0 |     0 |
| 1166 | airplane      |       0 |      5 |       0 |        0 |       0 |       0 |             10 |               0 |    -1570 |      -25 |       20 |            462 |            -1 |            -1 | NULL          | NULL                   |          0 |      0 |     0 |
| 1167 | airplane      |       0 |      6 |       0 |        0 |       0 |       0 |             10 |               0 |    -1570 |      -25 |       20 |            462 |            -1 |            -1 | NULL          | NULL                   |          0 |      0 |     0 |
| 1168 | airplane      |       0 |      7 |       0 |        0 |       0 |       0 |             10 |               0 |    -1570 |      -25 |       20 |            462 |            -1 |            -1 | NULL          | NULL                   |          0 |      0 |     0 |
| 1169 | airplane      |       0 |      8 |       0 |        0 |       0 |       0 |             10 |               0 |    -1570 |      -25 |       20 |            462 |            -1 |            -1 | NULL          | NULL                   |          0 |      0 |     0 |
| 1170 | airplane      |       0 |      9 |       0 |        0 |       0 |       0 |             10 |               0 |    -1570 |      -25 |       20 |            462 |            -1 |            -1 | NULL          | NULL                   |          0 |      0 |     0 |
| 1171 | airplane      |       0 |     10 |       0 |        0 |       0 |       0 |             10 |               0 |    -1570 |      -25 |       20 |            462 |            -1 |            -1 | NULL          | NULL                   |          0 |      0 |     0 |
| 1172 | airplane      |       0 |     11 |       0 |        0 |       0 |       0 |             10 |               0 |    -1570 |      -25 |       20 |            462 |            -1 |            -1 | NULL          | NULL                   |          0 |      0 |     0 |
| 1173 | airplane      |       0 |     12 |       0 |        0 |       0 |       0 |             10 |               0 |    -1570 |      -25 |       20 |            462 |            -1 |            -1 | NULL          | NULL                   |          0 |      0 |     0 |
|  802 | blackburrow   |       0 |      1 |   38.92 |  -158.97 |    3.75 |       0 |              4 |               0 |    -1155 |     3431 |     3.75 |            260 |            -1 |            -1 | NULL          | NULL                   |          0 |      0 |     0 |
|  803 | blackburrow   |       0 |      2 | -345.21 |    94.53 |    3.75 |       0 |             30 |               0 |     -530 |    -3058 |     -109 |              0 |            -1 |            -1 | NULL          | NULL                   |          0 |      0 |     0 |
|  804 | blackburrow   |       0 |      7 |  148.64 |   163.07 | -155.19 |       0 |            181 |               0 |     2730 |      270 |       -2 |            340 |            -1 |            -1 | NULL          | NULL                   |          0 |      0 |     0 |
| 1418 | broodlands    |       0 |     30 |   -1965 |    -1115 |      13 |       0 |             27 |               0 |      105 |     3820 |      2.5 |            246 |            -1 |            -1 | NULL          | NULL                   |          0 |      0 |     0 |
| 1575 | commonlands   |       0 |     20 |       0 |        0 |       0 |       0 |             25 |               1 |     -419 |    -2192 |        2 |              0 |            -1 |            -1 | NULL          | NULL                   |          0 |      0 |     0 |
| 1589 | corathus      |       0 |      1 |  999999 |   999999 |  999999 |     999 |             25 |               1 |   1193.9 |  -1053.9 |     -4.2 |          221.3 |            -1 |            -1 | NULL          | NULL                   |          0 |      0 |     0 |
| 1458 | corathus      |       0 |      1 |  999999 |   999999 |  999999 |     999 |             25 |               0 |   1271.2 |   -697.9 |     -2.2 |            339 |            -1 |            -1 | NULL          | NULL                   |          0 |      0 |     0 |
| 1501 | corathus      |       0 |     30 |       0 |        0 |       0 |       0 |             25 |               0 |     1187 |    -1026 |      -11 |            442 |            -1 |            -1 | NULL          | NULL                   |          0 |      0 |     0 |
| 1573 | crescent      |       0 |     10 |   -2775 |     -900 |     -45 |       0 |            395 |               0 |     3736 |     -869 |      -63 |            505 |            -1 |            -1 | NULL          | NULL                   |          0 |      0 |     0 |
| 1425 | delvea        |       0 |     20 |    -230 |    -1645 |      79 |       0 |             27 |               0 |     -676 |     2708 |      -99 |            308 |            -1 |            -1 | NULL          | NULL                   |          0 |      0 |     0 |
| 1585 | ecommons      |       0 |      4 |     641 |     1553 |     -18 |       0 |             25 |               1 |   -466.5 |  -2225.7 |      3.6 |            489 |            10 |            99 | NULL          | NULL                   |          0 |      0 |     0 |
|   53 | ecommons      |       0 |      4 |     641 |     1553 |     -18 |       0 |             25 |               0 |   -514.8 | -2679.36 |   -19.34 |            100 |             0 |             9 | NULL          | NULL                   |          0 |      0 |     0 |
|  591 | everfrost     |       0 |      2 |    -530 |    -3061 |    -109 |       0 |             17 |               0 |     -340 |       95 |        4 |            250 |            -1 |            -1 | NULL          | NULL                   |          0 |      0 |     0 |
| 1218 | fearplane     |       0 |      1 |     480 |      845 |     143 |       0 |             47 |               0 |     2605 |    -2288 |        1 |            462 |            -1 |            -1 | NULL          | NULL                   |          0 |      0 |     0 |
|   97 | feerrott      |       0 |      2 | 3415.17 |   364.44 |    3.13 |       0 |             50 |               0 |  -2864.3 |   1007.7 |       17 |           59.1 |            -1 |            -1 | NULL          | NULL                   |          0 |      0 |     0 |
|   10 | feerrott      |       0 |      5 |    2601 |    -2380 |      26 |       0 |             72 |               0 |  1020.95 |  -813.26 |      105 |            462 |            -1 |            -1 | NULL          | NULL                   |          0 |      0 |     0 |
| 2062 | feerrott2     |       0 |    100 |       0 |        0 |       0 |       0 |             50 |               0 |    -3083 |      415 |        2 |            999 |            -1 |            -1 | NULL          | NULL                   |          0 |      0 |     0 |
| 1991 | feerrott2     |       0 |    100 |       0 |        0 |       0 |       0 |             50 |               0 |    -3083 |      415 |        2 |            999 |            -1 |            -1 | NULL          | NULL                   |          0 |      0 |     0 |
|  619 | greatdivide   |       0 |      4 |       0 |        0 |       0 |       0 |            126 |               0 |     -395 |    -1410 |      114 |              0 |            -1 |            -1 | NULL          | NULL                   |          0 |      0 |     0 |
| 1245 | jaggedpine    |       0 |      3 |    2700 |      270 |       8 |       0 |             17 |               0 |      155 |      155 |     -155 |            255 |            -1 |            -1 | NULL          | NULL                   |          0 |      0 |     0 |
|  806 | lakerathe     |       0 |      1 |   -2280 |     2513 |       5 |       0 |             50 |               0 |     3036 |     3411 |       -2 |            462 |            -1 |            -1 | NULL          | NULL                   |          0 |      0 |     0 |
| 2394 | lavastorm     |       0 |      1 | -943.06 | -1045.56 |   16.38 |       0 |             44 |               0 |      858 |      -76 |        4 |            999 |             0 |             8 | NULL          | NULL                   |          0 |      0 |     0 |
| 2399 | lavastorm     |       0 |      2 |       0 |        0 |       0 |       0 |             27 |               0 |      483 |      905 |       57 |            999 |             0 |             8 | NULL          | NULL                   |          0 |      0 |     0 |
| 2398 | lavastorm     |       0 |     25 | -196.03 | -2075.32 |  -15.84 |       0 |             25 |               0 |      289 |     3107 |      -17 |            999 |             0 |             7 | NULL          | NULL                   |          0 |      0 |     0 |
| 2397 | lavastorm     |       0 |     31 |       0 |        0 |       0 |       0 |             31 |               0 |     -525 |     -443 |       70 |            999 |             0 |             8 | NULL          | NULL                   |          0 |      0 |     0 |
| 2393 | lavastorm     |       0 |     32 |       0 |        0 |       0 |       0 |             32 |               0 |     -265 |     -413 |     -112 |            999 |             0 |             8 | NULL          | NULL                   |          0 |      0 |     0 |
| 2395 | lavastorm     |       0 |     77 |       0 |        0 |       0 |       0 |             80 |               0 |       56 |      250 |        3 |            999 |             0 |             8 | NULL          | NULL                   |          0 |      0 |     0 |
| 2396 | lavastorm     |       0 |     88 |       0 |        0 |       0 |       0 |             80 |               0 |       56 |      250 |        3 |            999 |             0 |             8 | NULL          | NULL                   |          0 |      0 |     0 |
| 4504 | lavastorm     |       1 |      0 |     -10 |       75 |     -53 |       0 |             25 |               0 |      289 |     3107 |      -17 |            999 |             0 |             9 | NULL          | NULL                   |          0 |      0 |     0 |
| 1588 | lavastorm     |       1 |      0 |     -10 |       75 |     -53 |       0 |             25 |               0 |   744.19 |  2275.93 |       38 |            255 |            10 |            99 | NULL          | NULL                   |          0 |      0 |     0 |
| 1876 | lavastorm     |       1 |     10 |    -705 |     2760 |     -98 |       0 |            341 |               0 |     -235 |    -1587 |       72 |            478 |             9 |            99 | NULL          | NULL                   |          0 |      0 |     0 |
| 1877 | lavastorm     |       1 |     20 |       0 |        0 |       0 |       0 |             80 |               0 |       56 |      250 |        3 |            130 |             9 |            99 | NULL          | NULL                   |          0 |      0 |     0 |
| 1878 | lavastorm     |       1 |     30 |     930 |     1285 |     -78 |       0 |             31 |               0 |     -525 |     -443 |       70 |            999 |             9 |            99 | NULL          | NULL                   |          0 |      0 |     0 |
| 1879 | lavastorm     |       1 |     40 |   -1785 |      540 |     -98 |       0 |             44 |               0 |      856 |      -15 |        5 |            999 |             9 |            99 | NULL          | NULL                   |          0 |      0 |     0 |
| 1880 | lavastorm     |       1 |     50 |     110 |     2260 |      15 |       0 |             32 |               0 |     -265 |     -413 |     -112 |            999 |             9 |            99 | NULL          | NULL                   |          0 |      0 |     0 |
| 1881 | lavastorm     |       1 |     60 |     135 |     3865 |       1 |       0 |            337 |               0 |    -1874 |    -1157 |     -3.2 |            165 |             9 |            99 | NULL          | NULL                   |          0 |      0 |     0 |
| 1882 | lavastorm     |       1 |     88 |   -1650 |     1360 |    -105 |       0 |             80 |               0 |       56 |      250 |        3 |            999 |             9 |            99 | NULL          | NULL                   |          0 |      0 |     0 |
| 1567 | moors         |       0 |     10 |    3730 |     -945 |     -46 |       0 |            394 |               0 |    -2790 |     -974 |      -53 |            247 |            -1 |            -1 | NULL          | NULL                   |          0 |      0 |     0 |
|  889 | najena        |       0 |      1 |     868 |      -17 |     3.8 |       0 |             27 |               0 |  -996.63 |  -1007.6 |     16.4 |            999 |             9 |            -1 | NULL          | NULL                   |          0 |      0 |     0 |
| 4502 | najena        |       0 |      1 |     868 |      -17 |     3.8 |       0 |             27 |               0 |  -996.63 |  -1007.6 |     16.4 |            999 |            -1 |             8 | NULL          | NULL                   |          0 |      0 |     0 |
| 1444 | nektulos      |       0 |      1 |       0 |        0 |       0 |       0 |             40 |               0 |      154 |       53 |       28 |            256 |            -1 |             9 | NULL          | NULL                   |          0 |      0 |     0 |
| 1445 | nektulos      |       0 |      2 |       0 |        0 |       0 |       0 |             22 |               0 |      627 |     1549 |      -20 |            290 |             9 |            -1 | NULL          | NULL                   |          0 |      0 |     0 |
| 1446 | nektulos      |       0 |      3 |     289 |     3107 |     -17 |       0 |             27 |               0 |  -196.03 | -2075.32 |   -15.84 |            999 |            -1 |            10 | NULL          | NULL                   |          0 |      0 |     0 |
| 2302 | nektulos      |       0 |      3 |     289 |     3107 |     -17 |       0 |             27 |               0 |  -196.03 | -2075.32 |   -15.84 |            999 |            -1 |             8 | NULL          | NULL                   |          0 |      0 |     0 |
| 1447 | nektulos      |       0 |     77 |       0 |        0 |       0 |       0 |            202 |               0 |      132 |     -841 |     -157 |            257 |            -1 |            -1 | NULL          | NULL                   |          0 |      0 |     0 |
| 1476 | nektulos      |       1 |     10 |     740 |     2325 |      56 |       0 |             27 |               0 |      -18 |      118 |      -62 |            506 |             9 |            -1 | NULL          | NULL                   |          0 |      0 |     0 |
