+---------+-------------------------------+---------------------+
| section | audit_name                    | audited_at          |
+---------+-------------------------------+---------------------+
| audit   | 14_global_buff_reconstruction | 2026-05-24 15:33:40 |
+---------+-------------------------------+---------------------+
+---------+------------+------------------------------------+------------+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
| section | ruleset_id | rule_name                          | rule_value | notes                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            |
+---------+------------+------------------------------------+------------+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
| rules   |          1 | Custom:PermanentServerBuffsEnabled | false      | MSR recovery placeholder. Added from lost 5/23 update notes; kept disabled until global buff code/spells are verified. | MSR recovery saw this rule during Slice v2; value preserved. | MSR recovery saw this rule during Slice v2; value preserved. | MSR recovery saw this rule during Slice v2; value preserved. | MSR recovery saw this rule during Slice v2; value preserved. | MSR recovery saw this rule during Slice v2; value preserved. | MSR recovery saw this rule during Slice v2; value preserved. | MSR recovery saw this rule during Slice v2; value preserved. | Slice v11 reconstructed global buff spell rows 44000-44007; kept disabled pending runtime verification. | Slice v11 safety: permanent server buffs remain disabled until runtime code is verified. | MSR recovery Slice v14 dev test: enabled permanent server buffs for controlled runtime validation. | MSR recovery Slice v14: disabled permanent server buffs after controlled runtime validation. | MSR recovery saw this rule during Slice v2; value preserved. | Slice v11 reconstructed global buff spell rows 44000-44007; kept disabled pending runtime verification. | Slice v11 safety: permanent server buffs remain disabled until runtime code is verified. | MSR recovery saw this rule during Slice v2; value preserved. | Slice v11 reconstructed global buff spell rows 44000-44007; kept disabled pending runtime verification. | Slice v11 safety: permanent server buffs remain disabled until runtime code is verified. | MSR recovery saw this rule during Slice v2; value preserved. | Slice v11 reconstructed global buff spell rows 44000-44007; kept disabled pending runtime verification. | Slice v11 safety: permanent server buffs remain disabled until runtime code is verified. | MSR recovery saw this rule during Slice v2; value preserved. | Slice v11 reconstructed global buff spell rows 44000-44007; kept disabled pending runtime verification. | Slice v11 safety: permanent server buffs remain disabled until runtime code is verified. | MSR recovery saw this rule during Slice v2; value preserved. | Slice v11 reconstructed global buff spell rows 44000-44007; kept disabled pending runtime verification. | Slice v11 safety: permanent server buffs remain disabled until runtime code is verified. | MSR recovery saw this rule during Slice v2; value preserved. | Slice v11 reconstructed global buff spell rows 44000-44007; kept disabled pending runtime verification. | Slice v11 safety: permanent server buffs remain disabled until runtime code is verified. | MSR recovery saw this rule during Slice v2; value preserved. | Slice v11 reconstructed global buff spell rows 44000-44007; kept disabled pending runtime verification. | Slice v11 safety: permanent server buffs remain disabled until runtime code is verified. |
+---------+------------+------------------------------------+------------+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
+------------------+-------+--------------------+----------+----------+----------+----------+----------+----------+----------+----------+----------+-----------+-----------+-----------+-----------+-----------+-----------+-----------+-----------+-----------+-----------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------+------------+---------+
| section          | id    | name               | classes1 | classes2 | classes3 | classes4 | classes5 | classes6 | classes7 | classes8 | classes9 | classes10 | classes11 | classes12 | classes13 | effectid1 | effectid2 | effectid3 | effectid4 | effectid5 | effectid6 | effect_base_value1 | effect_base_value2 | effect_base_value3 | effect_base_value4 | effect_base_value5 | effect_base_value6 | buffduration | goodEffect | songcap |
+------------------+-------+--------------------+----------+----------+----------+----------+----------+----------+----------+----------+----------+-----------+-----------+-----------+-----------+-----------+-----------+-----------+-----------+-----------+-----------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------+------------+---------+
| spells_exact_ids | 44000 | Echo of Experience |      254 |      254 |      254 |      254 |      254 |      254 |      254 |      254 |      254 |       254 |       254 |       254 |       254 |       254 |       254 |       254 |       254 |       254 |       254 |                  0 |                  0 |                  0 |                  0 |                  0 |                  0 |         2400 |          1 |       0 |
| spells_exact_ids | 44001 | Echo of Power      |      254 |      254 |      254 |      254 |      254 |      254 |      254 |      254 |      254 |       254 |       254 |       254 |       254 |         4 |         7 |         5 |         6 |        15 |         0 |                  0 |                  0 |                  0 |                  0 |                  2 |                  0 |         2400 |          1 |       0 |
| spells_exact_ids | 44002 | Echo of Statistics |      254 |      254 |      254 |      254 |      254 |      254 |      254 |      254 |      254 |       254 |       254 |       254 |       254 |       254 |       254 |       254 |       254 |       254 |       254 |                  0 |                  0 |                  0 |                  0 |                  0 |                  0 |         2400 |          1 |       0 |
| spells_exact_ids | 44003 | Echo of Speed      |      254 |      254 |      254 |      254 |      254 |      254 |      254 |      254 |      254 |       254 |       254 |       254 |       254 |       254 |       254 |       254 |       254 |       254 |       254 |                  0 |                  0 |                  0 |                  0 |                  0 |                  0 |         2400 |          1 |     180 |
| spells_exact_ids | 44004 | Echo of Mana       |      254 |      254 |      254 |      254 |      254 |      254 |      254 |      254 |      254 |       254 |       254 |       254 |       254 |       254 |       254 |       254 |       254 |       254 |       254 |                  0 |                  0 |                  0 |                  0 |                  0 |                  0 |         2400 |          1 |       0 |
| spells_exact_ids | 44005 | Echo of Haste      |      254 |      254 |      254 |      254 |      254 |      254 |      254 |      254 |      254 |       254 |       254 |       254 |       254 |       254 |       254 |       254 |       254 |       254 |       254 |                  0 |                  0 |                  0 |                  0 |                  0 |                  0 |         2400 |          1 |       0 |
| spells_exact_ids | 44006 | Echo of Health     |      254 |      254 |      254 |      254 |      254 |      254 |      254 |      254 |      254 |       254 |       254 |       254 |       254 |       254 |       254 |       254 |       254 |       254 |       254 |                  0 |                  0 |                  0 |                  0 |                  0 |                  0 |         2400 |          1 |       0 |
| spells_exact_ids | 44007 | Echo of Luck       |      254 |      254 |      254 |      254 |      254 |      254 |      254 |      254 |      254 |       254 |       254 |       254 |       254 |       254 |       254 |       254 |       254 |       254 |       254 |                  0 |                  0 |                  0 |                  0 |                  0 |                  0 |         2400 |          1 |       0 |
+------------------+-------+--------------------+----------+----------+----------+----------+----------+----------+----------+----------+----------+-----------+-----------+-----------+-----------+-----------+-----------+-----------+-----------+-----------+-----------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------+------------+---------+
+-------------------+-------+--------------------+-----------+-----------+-----------+--------------------+--------------------+--------------------+--------------+------------+
| section           | id    | name               | effectid1 | effectid2 | effectid3 | effect_base_value1 | effect_base_value2 | effect_base_value3 | buffduration | goodEffect |
+-------------------+-------+--------------------+-----------+-----------+-----------+--------------------+--------------------+--------------------+--------------+------------+
| spells_nearby_ids | 44000 | Echo of Experience |       254 |       254 |       254 |                  0 |                  0 |                  0 |         2400 |          1 |
| spells_nearby_ids | 44001 | Echo of Power      |         4 |         7 |         5 |                  0 |                  0 |                  0 |         2400 |          1 |
| spells_nearby_ids | 44002 | Echo of Statistics |       254 |       254 |       254 |                  0 |                  0 |                  0 |         2400 |          1 |
| spells_nearby_ids | 44003 | Echo of Speed      |       254 |       254 |       254 |                  0 |                  0 |                  0 |         2400 |          1 |
| spells_nearby_ids | 44004 | Echo of Mana       |       254 |       254 |       254 |                  0 |                  0 |                  0 |         2400 |          1 |
| spells_nearby_ids | 44005 | Echo of Haste      |       254 |       254 |       254 |                  0 |                  0 |                  0 |         2400 |          1 |
| spells_nearby_ids | 44006 | Echo of Health     |       254 |       254 |       254 |                  0 |                  0 |                  0 |         2400 |          1 |
| spells_nearby_ids | 44007 | Echo of Luck       |       254 |       254 |       254 |                  0 |                  0 |                  0 |         2400 |          1 |
+-------------------+-------+--------------------+-----------+-----------+-----------+--------------------+--------------------+--------------------+--------------+------------+
+-------------------+-------+--------------------------------------+-----------+-----------+-----------+-----------+-----------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------+------------+---------+
| section           | id    | name                                 | effectid1 | effectid2 | effectid3 | effectid4 | effectid5 | effect_base_value1 | effect_base_value2 | effect_base_value3 | effect_base_value4 | effect_base_value5 | buffduration | goodEffect | songcap |
+-------------------+-------+--------------------------------------+-----------+-----------+-----------+-----------+-----------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------+------------+---------+
| spells_echo_names |  3922 | Echo of Anger                        |       114 |       254 |       254 |       254 |       254 |                 15 |                  0 |                  0 |                  0 |                  0 |          100 |          1 |       0 |
| spells_echo_names |  4872 | Echo of the Trusik                   |       124 |       119 |       137 |       134 |       138 |                  1 |                 25 |                  0 |                 65 |                  0 |            3 |          1 |     320 |
| spells_echo_names |  6772 | Echo of Anger I                      |       114 |       254 |       254 |       254 |       254 |                  5 |                  0 |                  0 |                  0 |                  0 |          100 |          1 |       0 |
| spells_echo_names |  6773 | Echo of Anger II                     |       114 |       254 |       254 |       254 |       254 |                 10 |                  0 |                  0 |                  0 |                  0 |          100 |          1 |       0 |
| spells_echo_names |  6774 | Echo of Anger IV                     |       114 |       254 |       254 |       254 |       254 |                 20 |                  0 |                  0 |                  0 |                  0 |          100 |          1 |       0 |
| spells_echo_names |  6775 | Echo of Anger V                      |       114 |       254 |       254 |       254 |       254 |                 25 |                  0 |                  0 |                  0 |                  0 |          100 |          1 |       0 |
| spells_echo_names | 10608 | Echo of Tashan                       |       296 |        50 |        10 |        36 |       134 |                  1 |                -23 |                  0 |                  1 |                 75 |          140 |          0 |       0 |
| spells_echo_names | 10609 | Echo of Tashan Rk. II                |       296 |        50 |        10 |        36 |       134 |                  1 |                -26 |                  0 |                  1 |                 75 |          140 |          0 |       0 |
| spells_echo_names | 10610 | Echo of Tashan Rk. III               |       296 |        50 |        10 |        36 |       134 |                  1 |                -28 |                  0 |                  1 |                 75 |          140 |          0 |       0 |
| spells_echo_names | 10932 | Echo of Misdirection                 |        31 |       289 |       254 |       254 |       254 |                  1 |              10935 |                  0 |                  0 |                  0 |            2 |          0 |       0 |
| spells_echo_names | 10933 | Echo of Misdirection Rk. II          |        31 |       289 |       254 |       254 |       254 |                  1 |              10936 |                  0 |                  0 |                  0 |            2 |          0 |       0 |
| spells_echo_names | 10934 | Echo of Misdirection Rk. III         |        31 |       289 |       254 |       254 |       254 |                  1 |              10937 |                  0 |                  0 |                  0 |            2 |          0 |       0 |
| spells_echo_names | 10935 | Echo of Misdirection Trigger         |        63 |       254 |       254 |       254 |       254 |                100 |                  0 |                  0 |                  0 |                  0 |            0 |          1 |       0 |
| spells_echo_names | 10936 | Echo of Misdirection Trigger Rk. II  |        63 |       254 |       254 |       254 |       254 |                100 |                  0 |                  0 |                  0 |                  0 |            0 |          1 |       0 |
| spells_echo_names | 10937 | Echo of Misdirection Trigger Rk. III |        63 |       254 |       254 |       254 |       254 |                100 |                  0 |                  0 |                  0 |                  0 |            0 |          1 |       0 |
| spells_echo_names | 14784 | Echo of Deception                    |        31 |       289 |       254 |       254 |       254 |                  1 |              14787 |                  0 |                  0 |                  0 |            2 |          0 |       0 |
| spells_echo_names | 14785 | Echo of Deception Rk. II             |        31 |       289 |       254 |       254 |       254 |                  1 |              14788 |                  0 |                  0 |                  0 |            2 |          0 |       0 |
| spells_echo_names | 14786 | Echo of Deception Rk. III            |        31 |       289 |       254 |       254 |       254 |                  1 |              14789 |                  0 |                  0 |                  0 |            2 |          0 |       0 |
| spells_echo_names | 14787 | Echo of Deception Trigger            |        63 |       254 |       254 |       254 |       254 |                100 |                  0 |                  0 |                  0 |                  0 |            0 |          1 |       0 |
| spells_echo_names | 14788 | Echo of Deception Trigger Rk. II     |        63 |       254 |       254 |       254 |       254 |                100 |                  0 |                  0 |                  0 |                  0 |            0 |          1 |       0 |
| spells_echo_names | 14789 | Echo of Deception Trigger Rk. III    |        63 |       254 |       254 |       254 |       254 |                100 |                  0 |                  0 |                  0 |                  0 |            0 |          1 |       0 |
| spells_echo_names | 18889 | Echo of Distraction                  |        31 |       289 |       254 |       254 |       254 |                  1 |              18892 |                  0 |                  0 |                  0 |            2 |          0 |       0 |
| spells_echo_names | 18890 | Echo of Distraction Rk. II           |        31 |       289 |       254 |       254 |       254 |                  1 |              18893 |                  0 |                  0 |                  0 |            2 |          0 |       0 |
| spells_echo_names | 18891 | Echo of Distraction Rk. III          |        31 |       289 |       254 |       254 |       254 |                  1 |              18894 |                  0 |                  0 |                  0 |            2 |          0 |       0 |
| spells_echo_names | 18892 | Echo of Distraction Trigger          |        63 |       254 |       254 |       254 |       254 |                100 |                  0 |                  0 |                  0 |                  0 |            0 |          1 |       0 |
| spells_echo_names | 18893 | Echo of Distraction Trigger Rk. II   |        63 |       254 |       254 |       254 |       254 |                100 |                  0 |                  0 |                  0 |                  0 |            0 |          1 |       0 |
| spells_echo_names | 18894 | Echo of Distraction Trigger Rk. III  |        63 |       254 |       254 |       254 |       254 |                100 |                  0 |                  0 |                  0 |                  0 |            0 |          1 |       0 |
| spells_echo_names | 21649 | Echo of Anger VI                     |       114 |       254 |       254 |       254 |       254 |                 26 |                  0 |                  0 |                  0 |                  0 |          100 |          1 |       0 |
| spells_echo_names | 25917 | Echo of Confusion                    |        31 |       289 |       254 |       254 |       254 |                  1 |              25920 |                  0 |                  0 |                  0 |            2 |          0 |       0 |
| spells_echo_names | 25918 | Echo of Confusion Rk. II             |        31 |       289 |       254 |       254 |       254 |                  1 |              25921 |                  0 |                  0 |                  0 |            2 |          0 |       0 |
| spells_echo_names | 25919 | Echo of Confusion Rk. III            |        31 |       289 |       254 |       254 |       254 |                  1 |              25922 |                  0 |                  0 |                  0 |            2 |          0 |       0 |
| spells_echo_names | 25920 | Echo of Confusion Trigger            |        63 |       254 |       254 |       254 |       254 |                100 |                  0 |                  0 |                  0 |                  0 |            0 |          1 |       0 |
| spells_echo_names | 25921 | Echo of Confusion Trigger II         |        63 |       254 |       254 |       254 |       254 |                100 |                  0 |                  0 |                  0 |                  0 |            0 |          1 |       0 |
| spells_echo_names | 25922 | Echo of Confusion Trigger III        |        63 |       254 |       254 |       254 |       254 |                100 |                  0 |                  0 |                  0 |                  0 |            0 |          1 |       0 |
| spells_echo_names | 25992 | Echo of Renewal                      |       351 |       254 |       254 |       254 |       254 |                  1 |                  0 |                  0 |                  0 |                  0 |            0 |          1 |     320 |
| spells_echo_names | 25993 | Echo of Renewal Rk. II               |       351 |       254 |       254 |       254 |       254 |                  1 |                  0 |                  0 |                  0 |                  0 |            0 |          1 |     320 |
| spells_echo_names | 25994 | Echo of Renewal Rk. III              |       351 |       254 |       254 |       254 |       254 |                  1 |                  0 |                  0 |                  0 |                  0 |            0 |          1 |     320 |
| spells_echo_names | 25995 | Echo of Renewal Effect               |         0 |        15 |       189 |       254 |       254 |                302 |                 72 |                  7 |                  0 |                  0 |            0 |          1 |       0 |
| spells_echo_names | 25996 | Echo of Renewal Effect II            |         0 |        15 |       189 |       254 |       254 |                354 |                 85 |                  8 |                  0 |                  0 |            0 |          1 |       0 |
| spells_echo_names | 25997 | Echo of Renewal Effect III           |         0 |        15 |       189 |       254 |       254 |                384 |                 91 |                 10 |                  0 |                  0 |            0 |          1 |       0 |
| spells_echo_names | 26061 | Echo of the Composer                 |       351 |       254 |       254 |       254 |       254 |                  1 |                  0 |                  0 |                  0 |                  0 |            0 |          1 |     280 |
| spells_echo_names | 26062 | Echo of the Composer Rk. II          |       351 |       254 |       254 |       254 |       254 |                  1 |                  0 |                  0 |                  0 |                  0 |            0 |          1 |     280 |
| spells_echo_names | 26063 | Echo of the Composer Rk. III         |       351 |       254 |       254 |       254 |       254 |                  1 |                  0 |                  0 |                  0 |                  0 |            0 |          1 |     280 |
| spells_echo_names | 26064 | Echo of the Composer Effect          |       124 |       119 |       137 |       134 |       138 |                 21 |                 25 |                  0 |                 90 |                  0 |            0 |          1 |       0 |
| spells_echo_names | 26065 | Echo of the Composer Effect II       |       124 |       119 |       137 |       134 |       138 |                 24 |                 25 |                  0 |                 90 |                  0 |            0 |          1 |       0 |
| spells_echo_names | 26066 | Echo of the Composer Effect III      |       124 |       119 |       137 |       134 |       138 |                 25 |                 25 |                  0 |                 90 |                  0 |            0 |          1 |       0 |
| spells_echo_names | 27006 | Echo of Subjugation                  |       351 |       254 |       254 |       254 |       254 |                  1 |                  0 |                  0 |                  0 |                  0 |            0 |          1 |       0 |
| spells_echo_names | 27007 | Echo of Subjugation Rk. II           |       351 |       254 |       254 |       254 |       254 |                  1 |                  0 |                  0 |                  0 |                  0 |            0 |          1 |       0 |
| spells_echo_names | 27008 | Echo of Subjugation Rk. III          |       351 |       254 |       254 |       254 |       254 |                  1 |                  0 |                  0 |                  0 |                  0 |            0 |          1 |       0 |
| spells_echo_names | 27009 | Echo of Subjugation Effect           |       243 |       254 |       254 |       254 |       254 |                 10 |                  0 |                  0 |                  0 |                  0 |            0 |          1 |       0 |
| spells_echo_names | 27010 | Echo of Subjugation Effect II        |       243 |       254 |       254 |       254 |       254 |                 11 |                  0 |                  0 |                  0 |                  0 |            0 |          1 |       0 |
| spells_echo_names | 27011 | Echo of Subjugation Effect III       |       243 |       254 |       254 |       254 |       254 |                 12 |                  0 |                  0 |                  0 |                  0 |            0 |          1 |       0 |
| spells_echo_names | 29021 | Echo of Obfuscation                  |        31 |       289 |       254 |       254 |       254 |                  1 |              29024 |                  0 |                  0 |                  0 |            2 |          0 |       0 |
| spells_echo_names | 29022 | Echo of Obfuscation Rk. II           |        31 |       289 |       254 |       254 |       254 |                  1 |              29025 |                  0 |                  0 |                  0 |            2 |          0 |       0 |
| spells_echo_names | 29023 | Echo of Obfuscation Rk. III          |        31 |       289 |       254 |       254 |       254 |                  1 |              29026 |                  0 |                  0 |                  0 |            2 |          0 |       0 |
| spells_echo_names | 29024 | Echo of Obfuscation Trigger          |        63 |       254 |       254 |       254 |       254 |                100 |                  0 |                  0 |                  0 |                  0 |            0 |          1 |       0 |
| spells_echo_names | 29025 | Echo of Obfuscation Trigger II       |        63 |       254 |       254 |       254 |       254 |                100 |                  0 |                  0 |                  0 |                  0 |            0 |          1 |       0 |
| spells_echo_names | 29026 | Echo of Obfuscation Trigger III      |        63 |       254 |       254 |       254 |       254 |                100 |                  0 |                  0 |                  0 |                  0 |            0 |          1 |       0 |
| spells_echo_names | 29087 | Echo of Lunanyn                      |       351 |       254 |       254 |       254 |       254 |                  1 |                  0 |                  0 |                  0 |                  0 |            0 |          1 |     320 |
| spells_echo_names | 29088 | Echo of Lunanyn Rk. II               |       351 |       254 |       254 |       254 |       254 |                  1 |                  0 |                  0 |                  0 |                  0 |            0 |          1 |     320 |
